turnid	ROUGE1-R	MRR	Exact match	F1	ROUGEL-F1
2405_5	0.750000		0.000000	0.173913	0.230769
2410_2	0.833333	0.000000	0.000000	0.415094	0.327869
2410_3	1.000000	0.111111	0.000000	0.333333	0.263158
2410_4	1.000000	0.000000	0.000000	0.270270	0.227273
2410_5	0.666667		0.000000	0.470588	0.421053
2411_2	1.000000	1.000000	1.000000	1.000000	1.000000
2411_3	1.000000	0.000000	0.000000	0.153846	0.142857
2411_4	1.000000	0.000000	0.000000	0.222222	0.200000
2411_5	0.923077		0.000000	0.113208	0.135593
2413_2	0.625000	0.333333	0.000000	0.083333	0.200000
2413_3	0.250000	0.000000	0.000000	0.000000	0.000000
2413_4	0.750000	0.000000	0.000000	0.048780	0.042553
2413_5	0.600000		0.000000	0.000000	0.000000
2415_2	0.818182		0.000000	0.210526	0.190476
2415_3	0.583333		0.000000	0.193548	0.242424
2415_4	0.384615	0.000000	0.000000	0.090909	0.086957
2415_5	0.666667		0.000000	0.315789	0.260870
2417_2	0.666667		0.000000	0.222222	0.300000
2417_3	0.777778		0.000000	0.296296	0.312500
2417_4	0.833333	0.000000	0.000000	0.000000	0.000000
2417_5	0.500000	0.000000	0.000000	0.000000	0.000000
2437_2	0.727273	0.000000	0.000000	0.387097	0.285714
2437_3	0.727273	0.000000	0.000000	0.333333	0.300000
2437_4	0.727273	0.000000	0.000000	0.054054	0.136364
2437_5	0.785714	0.500000	0.000000	0.368421	0.363636
2439_2	0.777778		0.000000	0.163265	0.218182
2439_3	0.800000	0.000000	0.000000	0.296296	0.400000
2439_4	0.666667	0.000000	0.000000	0.176471	0.243902
2439_5	1.000000	0.500000	0.000000	0.341463	0.217391
2440_2	0.800000		0.000000	0.200000	0.173913
2440_3	1.000000		0.000000	0.235294	0.150000
2440_4	1.000000	1.000000	0.000000	0.980392	0.983607
2440_5	0.714286	0.000000	0.000000	0.500000	0.451613
2441_2	1.000000		0.000000	0.800000	0.814815
2441_3	1.000000	0.500000	0.000000	0.857143	0.545455
2441_4	0.700000		0.000000	0.216216	0.195122
2441_5	1.000000	0.000000	0.000000	0.111111	0.100000
2442_2	0.750000	0.125000	0.000000	0.086957	0.083333
2442_3	1.000000		0.000000	0.500000	0.461538
2442_4	1.000000		0.000000	0.470588	0.444444
2442_5	1.000000		0.000000	0.333333	0.300000
2443_2	0.500000	1.000000	0.000000	0.777778	0.809524
2443_3	1.000000		0.000000	0.242424	0.162162
2443_4	1.000000		0.000000	0.200000	0.227273
2443_5	1.000000		0.000000	0.782609	0.720000
2444_2	1.000000		0.000000	0.357143	0.342857
2444_3	0.666667		0.000000	0.296296	0.285714
2444_4	1.000000		0.000000	0.500000	0.500000
2444_5	1.000000	1.000000	0.000000	0.424242	0.444444
2446_2	1.000000		0.000000	0.750000	0.814815
2446_3	0.875000		0.000000	0.600000	0.636364
2446_4	0.818182	1.000000	0.000000	0.820513	0.826087
2446_5	0.600000	0.000000	0.000000	0.000000	0.000000
2447_2	1.000000	0.125000	1.000000	1.000000	0.900000
2447_3	1.000000	0.111111	0.000000	0.736842	0.761905
2447_4	1.000000		0.000000	0.434783	0.480000
2447_5	1.000000		1.000000	1.000000	0.888889
2449_2	0.642857	0.000000	0.000000	0.000000	0.071429
2449_3	0.888889	1.000000	0.000000	0.256410	0.227273
2449_4	0.900000	1.000000	0.000000	0.952381	0.941176
2449_5	0.272727		0.000000	0.303030	0.350000
2450_2	0.727273	0.000000	0.000000	0.000000	0.000000
2450_3	0.666667		0.000000	0.000000	0.000000
2450_4	0.400000	0.000000	0.000000	0.311111	0.307692
2450_5	0.600000	0.000000	0.000000	0.105263	0.050000
2451_2	0.900000		0.000000	0.347826	0.384615
2451_3	1.000000		0.000000	0.571429	0.550000
2451_4	1.000000	0.000000	0.000000	0.153846	0.135593
2451_5	1.000000		0.000000	0.705882	0.380952
2452_2	1.000000	1.000000	0.000000	0.692308	0.666667
2452_3	0.937500		0.000000	0.500000	0.588235
2452_4	1.000000		0.000000	0.947368	0.916667
2452_5	1.000000	0.250000	0.000000	0.969697	0.954545
2453_2	1.000000	0.000000	0.000000	0.782609	0.782609
2453_3	1.000000		0.000000	0.761905	0.750000
2453_4	1.000000		0.000000	0.090909	0.122449
2453_5	1.000000	0.500000	0.000000	0.880000	0.880000
2454_2	0.833333		1.000000	1.000000	1.000000
2454_3	0.714286		0.000000	0.000000	0.160000
2454_4	0.666667		0.000000	0.086957	0.068966
2454_5	0.800000	0.000000	0.000000	0.240000	0.437500
2455_2	0.846154		0.000000	0.384615	0.344828
2455_3	0.857143		0.000000	0.564103	0.565217
2455_4	0.866667		0.000000	0.562500	0.578947
2455_5	0.857143		0.000000	0.470588	0.550000
2456_2	0.666667	0.000000	0.000000	0.190476	0.230769
2456_3	0.428571	0.000000	0.000000	0.230769	0.200000
2456_4	0.333333	0.000000	0.000000	0.137931	0.121212
2456_5	0.714286	1.000000	0.000000	0.200000	0.122449
2457_2	1.000000		0.000000	0.216216	0.227273
2457_3	1.000000	0.333333	0.000000	0.736842	0.700000
2457_4	1.000000		0.000000	0.058824	0.111111
2457_5	0.692308		0.000000	0.514286	0.558140
2459_2	1.000000	1.000000	1.000000	1.000000	1.000000
2459_3	0.750000	0.000000	0.000000	0.344828	0.196721
2459_4	0.600000		0.000000	0.000000	0.000000
2459_5	0.200000		0.000000	0.000000	0.000000
2460_2	0.777778	0.000000	0.000000	0.162162	0.142857
2460_3	0.818182		0.000000	0.538462	0.285714
2460_4	0.727273		0.000000	0.583333	0.583333
2460_5	0.750000	0.000000	0.000000	0.526316	0.526316
2462_2	0.555556	1.000000	0.000000	0.666667	0.689655
2462_3	1.000000		0.000000	0.222222	0.181818
2462_4	1.000000		0.000000	0.347826	0.296296
2462_5	1.000000		0.000000	0.454545	0.500000
2463_2	0.750000		0.000000	0.242424	0.200000
2463_3	1.000000		0.000000	0.400000	0.411765
2463_4	1.000000		0.000000	0.000000	0.000000
2463_5	0.111111	0.000000	0.000000	0.176471	0.150000
2464_2	0.833333	0.000000	0.000000	0.230769	0.200000
2464_3	0.700000	0.000000	0.000000	0.333333	0.370370
2464_4	0.750000	0.000000	0.000000	0.260870	0.214286
2464_5	0.777778	0.000000	0.000000	0.146341	0.133333
2467_2	0.714286	0.250000	0.000000	0.210526	0.173913
2467_3	1.000000		0.000000	0.285714	0.320000
2467_4	0.750000		0.000000	0.000000	0.000000
2467_5	0.454545	0.000000	0.000000	0.142857	0.200000
2468_2	1.000000	0.142857	0.000000	0.384615	0.333333
2468_3	1.000000	0.250000	0.000000	0.210526	0.195122
2468_4	0.888889	0.111111	0.000000	0.235294	0.232558
2468_5	0.500000	0.166667	0.000000	0.047619	0.041667
2469_2	1.000000		0.000000	0.217391	0.280702
2469_3	0.875000		0.000000	0.424242	0.378378
2469_4	0.500000		0.000000	0.000000	0.055556
2469_5	0.666667	0.000000	0.000000	0.230769	0.137931
2472_2	1.000000	1.000000	0.000000	0.181818	0.216216
2472_3	0.900000	1.000000	0.000000	0.909091	0.923077
2472_4	0.875000	0.500000	0.000000	0.372093	0.204082
2472_5	0.600000	0.500000	0.000000	0.258065	0.263158
2473_2	0.413793	1.000000	0.000000	0.187500	0.157895
2473_3	1.000000	0.000000	0.000000	0.300000	0.291667
2473_4	1.000000		0.000000	0.051282	0.088889
2473_5	0.875000		0.000000	0.611111	0.550000
2474_2	1.000000	0.125000	0.000000	0.285714	0.307692
2474_3	1.000000	0.166667	0.000000	0.150000	0.217391
2474_4	0.875000	0.000000	0.000000	0.444444	0.307692
2474_5	0.888889	1.000000	1.000000	1.000000	1.000000
2475_2	0.800000		0.000000	0.315789	0.292683
2475_3	0.857143		0.000000	0.210526	0.139535
2475_4	0.857143		0.000000	0.137931	0.166667
2475_5	0.857143		0.000000	0.250000	0.177778
2477_2	0.875000		0.000000	0.062500	0.146341
2477_3	1.000000		0.000000	0.133333	0.111111
2477_4	0.615385	0.000000	0.000000	0.347826	0.384615
2477_5	0.461538	0.000000	0.000000	0.000000	0.000000
2481_2	0.857143	1.000000	1.000000	1.000000	1.000000
2481_3	0.833333	0.000000	0.000000	0.214286	0.242424
2481_4	0.800000	0.000000	0.000000	0.129032	0.176471
2481_5	0.666667	0.000000	0.000000	0.192308	0.169492
2482_2	1.000000		0.000000	0.533333	0.555556
2482_3	0.875000	0.000000	0.000000	0.142857	0.222222
2482_4	0.727273	0.500000	0.000000	0.315789	0.238095
2482_5	0.555556		0.000000	0.200000	0.208333
2483_2	1.000000		0.000000	0.250000	0.275862
2483_3	0.714286		0.000000	0.068966	0.157895
2483_4	1.000000		0.000000	0.142857	0.133333
2483_5	1.000000		0.000000	0.181818	0.250000
2484_2	0.833333		0.000000	0.850000	0.844444
2484_3	0.625000	0.500000	0.000000	0.214286	0.193548
2484_4	0.357143		0.000000	0.285714	0.342857
2484_5	0.700000	0.000000	0.000000	0.235294	0.279070
2485_2	1.000000	0.000000	0.000000	0.340426	0.156863
2485_3	1.000000		0.000000	0.250000	0.312500
2485_4	0.555556	0.000000	0.000000	0.250000	0.324324
2485_5	0.555556	0.000000	0.000000	0.222222	0.187500
2486_2	0.333333	0.000000	0.000000	0.210526	0.272727
2486_3	0.600000	0.000000	0.000000	0.000000	0.000000
2486_4	0.461538		0.000000	0.307692	0.318182
2486_5	0.800000		0.000000	0.210526	0.186047
2487_2	1.000000	0.000000	0.000000	0.272727	0.344828
2487_3	0.750000	0.000000	0.000000	0.312500	0.222222
2487_4	1.000000	0.000000	0.000000	0.461538	0.529412
2487_5	0.444444		0.000000	0.000000	0.074074
2489_2	0.375000		0.000000	0.285714	0.260870
2489_3	0.400000		0.000000	0.285714	0.235294
2489_4	0.923077		0.000000	0.454545	0.307692
2489_5	1.000000	0.000000	0.000000	0.190476	0.230769
2492_2	0.538462		0.000000	0.296296	0.235294
2492_3	0.818182	0.000000	0.000000	0.212766	0.240000
2492_4	0.714286	1.000000	0.000000	0.484848	0.450000
2492_5	0.705882		0.000000	0.324324	0.232558
2495_2	0.277778	0.000000	0.000000	0.172414	0.126984
2495_3	0.166667	0.000000	0.000000	0.192308	0.172414
2495_4	0.833333		0.000000	0.500000	0.512821
2495_5	0.909091	0.166667	0.000000	0.050000	0.093023
2496_2	0.416667		0.000000	0.000000	0.160000
2496_3	0.600000	0.000000	0.000000	0.266667	0.266667
2496_4	0.714286	0.000000	0.000000	0.428571	0.470588
2496_5	0.800000	0.111111	0.000000	0.333333	0.333333
2497_2	1.000000		0.000000	0.466667	0.410256
2497_3	0.714286		0.000000	0.097561	0.204082
2497_4	1.000000	0.166667	0.000000	0.097561	0.208333
2497_5	1.000000		0.000000	0.315789	0.285714
2498_2	0.750000		0.000000	0.148148	0.181818
2498_3	0.857143	0.000000	0.000000	0.076923	0.137931
2498_4	0.352941	0.000000	0.000000	0.347826	0.206897
2498_5	0.444444	0.000000	0.000000	0.000000	0.000000
2500_2	0.857143		0.000000	0.260870	0.275862
2500_3	1.000000		0.000000	0.240000	0.206897
2500_4	1.000000	0.000000	0.000000	0.171429	0.153846
2500_5	1.000000		0.000000	0.615385	0.533333
2501_2	0.642857		0.000000	0.571429	0.562500
2501_3	0.812500		0.000000	0.200000	0.222222
2501_4	1.000000		0.000000	0.270270	0.311111
2501_5	1.000000		0.000000	0.810811	0.826087
2502_2	0.071429		0.000000	0.166667	0.153846
2502_3	0.222222	0.000000	0.000000	0.066667	0.058824
2502_4	0.571429	0.000000	0.000000	0.000000	0.000000
2502_5	0.888889		0.000000	0.263158	0.333333
2503_2	0.750000	0.000000	0.000000	0.186047	0.122449
2503_3	0.250000		0.000000	0.162162	0.190476
2503_4	1.000000		0.000000	0.000000	0.000000
2503_5	0.500000		0.000000	0.000000	0.146341
2504_2	1.000000	0.250000	0.000000	0.290909	0.305085
2504_3	1.000000	0.333333	0.000000	0.222222	0.193548
2504_4	0.888889		0.000000	0.372093	0.346154
2504_5	0.750000	0.000000	0.000000	0.250000	0.208333
2506_2	1.000000	0.000000	0.000000	0.470588	0.285714
2506_3	1.000000		0.000000	0.565217	0.375000
2506_4	0.666667	0.000000	0.000000	0.583333	0.413793
2506_5	1.000000	0.000000	0.000000	0.571429	0.625000
2507_2	0.153846	0.000000	0.000000	0.500000	0.315789
2507_3	0.571429		0.000000	0.303030	0.263158
2507_4	0.142857	0.000000	0.000000	0.086957	0.148148
2507_5	0.857143		0.000000	0.000000	0.090909
2508_2	0.611111		0.000000	0.388889	0.368421
2508_3	1.000000		0.000000	0.428571	0.425532
2508_4	0.916667	0.100000	0.000000	0.090909	0.214286
2508_5	0.555556	0.125000	0.000000	0.222222	0.177778
2512_2	0.777778		0.000000	0.222222	0.235294
2512_3	0.777778	1.000000	0.000000	0.958333	0.965517
2512_4	0.500000		0.000000	0.413793	0.166667
2512_5	1.000000	0.000000	0.000000	0.411765	0.439024
2513_2	1.000000		0.000000	0.363636	0.444444
2513_3	0.700000	0.166667	0.000000	0.551724	0.375000
2513_4	0.857143		0.000000	0.571429	0.640000
2513_5	1.000000		0.000000	0.444444	0.500000
2514_2	0.625000	0.000000	0.000000	0.266667	0.216216
2514_3	0.222222	0.000000	0.000000	0.100000	0.200000
2514_4	0.750000		0.000000	0.000000	0.000000
2514_5	0.700000	0.000000	0.000000	0.111111	0.129032
2516_2	0.833333	0.111111	0.000000	0.088889	0.085106
2516_3	1.000000		0.000000	0.171429	0.146341
2516_4	1.000000	0.500000	0.000000	0.166667	0.153846
2516_5	0.666667	0.500000	0.000000	0.117647	0.146341
2517_2	0.550000		0.000000	0.000000	0.105263
2517_3	0.526316		0.000000	0.222222	0.206897
2517_4	0.600000	0.000000	0.000000	0.066667	0.125000
2517_5	0.777778	0.000000	0.000000	0.166667	0.139535
2519_2	1.000000	0.000000	0.000000	0.363636	0.258065
2519_3	0.833333		0.000000	0.428571	0.444444
2519_4	0.818182		0.000000	0.250000	0.177778
2519_5	0.777778		0.000000	0.869565	0.928571
2520_2	1.000000		0.000000	0.384615	0.322581
2520_3	0.875000	0.500000	0.000000	0.611111	0.622222
2520_4	0.857143		0.000000	0.181818	0.105263
2520_5	1.000000	0.333333	0.000000	0.451613	0.368421
2521_2	0.615385	1.000000	0.000000	0.140351	0.156250
2521_3	0.642857	0.166667	0.000000	0.171429	0.190476
2521_4	0.444444	0.000000	0.000000	0.166667	0.095238
2521_5	0.250000		0.000000	0.000000	0.000000
2522_2	1.000000		0.000000	0.227273	0.240000
2522_3	0.777778	0.100000	0.000000	0.214286	0.187500
2522_4	0.777778		0.000000	0.114286	0.139535
2522_5	0.800000		0.000000	0.487805	0.408163
2523_2	0.714286	0.000000	0.000000	0.100000	0.166667
2523_3	0.727273	0.000000	0.000000	0.100000	0.181818
2523_4	0.666667	0.000000	0.000000	0.200000	0.190476
2523_5	0.777778		0.000000	0.160000	0.137931
2524_2	1.000000	0.333333	0.000000	0.250000	0.200000
2524_3	0.700000	0.500000	0.000000	0.086957	0.142857
2524_4	0.900000	0.250000	0.000000	0.434783	0.545455
2524_5	1.000000		0.000000	0.533333	0.400000
2525_2	0.545455		0.000000	0.250000	0.222222
2525_3	0.384615		0.000000	0.117647	0.190476
2525_4	0.692308	0.142857	0.000000	0.636364	0.666667
2525_5	0.700000	0.000000	0.000000	0.250000	0.244898
2526_2	0.923077	0.000000	0.000000	0.171429	0.102564
2526_3	0.909091	0.000000	0.000000	0.476190	0.434783
2526_4	1.000000		0.000000	0.304348	0.346154
2526_5	1.000000		0.000000	0.000000	0.285714
2527_2	0.800000		0.000000	0.454545	0.560000
2527_3	0.714286	0.000000	0.000000	0.133333	0.188679
2527_4	0.750000		0.000000	0.000000	0.102564
2527_5	0.500000	1.000000	0.000000	0.342857	0.325581
2528_2	0.666667		0.000000	0.111111	0.100000
2528_3	0.333333	0.000000	0.000000	0.320000	0.222222
2528_4	0.600000		0.000000	0.375000	0.352941
2528_5	0.600000		0.000000	0.315789	0.315789
2530_2	0.833333		0.000000	0.000000	0.000000
2530_3	0.555556		0.000000	0.000000	0.142857
2530_4	0.583333	0.500000	0.000000	0.000000	0.000000
2530_5	0.636364	0.000000	0.000000	0.235294	0.250000
2531_2	0.714286		0.000000	0.250000	0.266667
2531_3	0.571429		0.000000	0.129032	0.162162
2531_4	0.625000		0.000000	0.157895	0.208333
2531_5	0.571429		0.000000	0.451613	0.421053
2533_2	0.642857		0.000000	0.086957	0.153846
2533_3	0.600000		0.000000	0.095238	0.086957
2533_4	0.600000		0.000000	0.375000	0.375000
2533_5	0.600000	0.000000	0.000000	0.400000	0.400000
2534_2	0.800000	0.000000	0.000000	0.200000	0.260870
2534_3	0.777778	1.000000	0.000000	0.363636	0.367347
2534_4	0.600000	0.125000	0.000000	0.000000	0.057143
2534_5	0.625000	0.250000	0.000000	0.240000	0.237288
2535_2	1.000000		0.000000	0.625000	0.631579
2535_3	0.888889	0.142857	0.000000	0.500000	0.500000
2535_4	1.000000		0.000000	0.857143	0.875000
2535_5	0.888889	0.500000	1.000000	1.000000	1.000000
2538_2	0.888889	0.000000	0.000000	0.214286	0.250000
2538_3	0.857143	0.000000	0.000000	0.888889	0.818182
2538_4	0.900000		0.000000	0.909091	0.928571
2538_5	0.833333	0.250000	0.000000	0.636364	0.592593
2539_2	1.000000		0.000000	0.476190	0.416667
2539_3	1.000000	0.000000	0.000000	0.480000	0.428571
2539_4	0.833333	0.000000	0.000000	0.000000	0.000000
2539_5	1.000000		0.000000	0.521739	0.560000
2540_2	0.857143	0.000000	0.000000	0.000000	0.000000
2540_3	0.888889	0.000000	0.000000	0.465116	0.408163
2540_4	0.888889	0.500000	0.000000	0.206897	0.176471
2540_5	0.800000	0.166667	0.000000	0.342857	0.279070
2542_2	1.000000		0.000000	0.380952	0.428571
2542_3	0.583333	1.000000	0.000000	0.111111	0.142857
2542_4	0.642857	0.000000	0.000000	0.000000	0.093023
2542_5	0.636364	0.000000	0.000000	0.173913	0.230769
2543_2	0.666667	0.000000	0.000000	0.000000	0.042553
2543_3	1.000000		0.000000	0.051282	0.050000
2543_4	0.666667	0.000000	0.000000	0.210526	0.127660
2543_5	0.428571	0.000000	0.000000	0.060606	0.054054
2545_2	0.833333		0.000000	0.823529	0.700000
2545_3	1.000000		0.000000	0.777778	0.700000
2545_4	0.888889	1.000000	0.000000	0.818182	0.857143
2545_5	0.636364		0.000000	0.666667	0.697674
2546_2	0.800000	0.000000	0.000000	0.133333	0.171429
2546_3	0.750000	0.111111	0.000000	0.666667	0.727273
2546_4	0.363636	0.500000	0.000000	0.714286	0.714286
2546_5	1.000000	1.000000	1.000000	1.000000	1.000000
2548_2	0.625000		0.000000	0.681818	0.566038
2548_3	0.733333	0.500000	0.000000	0.888889	0.864865
2548_4	0.700000	0.000000	0.000000	0.714286	0.666667
2548_5	0.625000	0.000000	0.000000	0.216216	0.250000
2549_2	1.000000		0.000000	0.681818	0.711111
2549_3	1.000000	0.000000	0.000000	0.240000	0.266667
2549_4	0.666667		0.000000	0.000000	0.000000
2549_5	0.777778	0.333333	0.000000	0.277778	0.195122
2550_2	0.812500		0.000000	0.216216	0.227273
2550_3	1.000000	0.000000	0.000000	0.352941	0.341463
2550_4	1.000000	0.200000	0.000000	0.409091	0.491228
2550_5	0.727273	0.000000	0.000000	0.733333	0.600000
2551_2	0.875000		0.000000	0.272727	0.285714
2551_3	0.666667		0.000000	0.640000	0.620690
2551_4	0.833333		0.000000	0.315789	0.363636
2551_5	0.545455		0.000000	0.190476	0.250000
2552_2	0.375000	1.000000	0.000000	0.454545	0.416667
2552_3	1.000000		0.000000	0.250000	0.260870
2552_4	0.777778		0.000000	0.608696	0.538462
2552_5	0.900000		0.000000	0.210526	0.195122
2553_2	1.000000		0.000000	0.415094	0.360656
2553_3	0.900000		0.000000	0.470588	0.473684
2553_4	0.923077	0.000000	0.000000	0.583333	0.615385
2553_5	0.846154	0.000000	0.000000	0.392157	0.315789
2554_2	0.642857		0.000000	0.162162	0.142857
2554_3	0.833333	0.142857	0.000000	0.000000	0.000000
2554_4	0.800000		0.000000	0.000000	0.000000
2554_5	0.333333	1.000000	1.000000	1.000000	1.000000
2555_2	1.000000		0.000000	0.363636	0.428571
2555_3	0.900000	0.000000	0.000000	0.137931	0.171429
2555_4	0.500000	0.000000	0.000000	0.181818	0.266667
2555_5	0.500000		0.000000	0.315789	0.380952
2558_2	0.500000	0.000000	0.000000	0.285714	0.260870
2558_3	0.857143		0.000000	0.352941	0.333333
2558_4	0.833333	0.142857	0.000000	0.384615	0.424242
2558_5	0.916667	0.166667	0.000000	0.291667	0.290909
2559_2	0.727273	0.000000	0.000000	0.260870	0.400000
2559_3	0.666667		0.000000	0.000000	0.071429
2559_4	0.500000		0.000000	0.000000	0.000000
2559_5	0.692308		0.000000	0.000000	0.080000
2560_2	0.666667		0.000000	0.275862	0.352941
2560_3	1.000000	0.250000	0.000000	0.263158	0.285714
2560_4	1.000000		0.000000	0.608696	0.592593
2560_5	1.000000		0.000000	0.400000	0.413793
2562_2	1.000000	0.333333	0.000000	0.425532	0.436364
2562_3	1.000000		0.000000	0.888889	0.888889
2562_4	1.000000	1.000000	0.000000	0.666667	0.666667
2562_5	0.764706	1.000000	0.000000	0.304348	0.296296
2563_2	0.666667	0.000000	0.000000	0.000000	0.000000
2563_3	1.000000		0.000000	0.216216	0.212766
2563_4	1.000000	0.250000	0.000000	0.400000	0.344828
2563_5	1.000000	0.000000	0.000000	0.242424	0.232558
2564_2	0.666667	0.000000	0.000000	0.214286	0.378378
2564_3	0.800000		0.000000	0.303030	0.250000
2564_4	1.000000		0.000000	0.173913	0.160000
2564_5	0.857143		0.000000	0.171429	0.102564
2565_2	1.000000		0.000000	0.114286	0.217391
2565_3	1.000000		0.000000	0.272727	0.307692
2565_4	0.500000		0.000000	0.137931	0.181818
2565_5	1.000000		0.000000	0.750000	0.800000
2566_2	0.428571	0.000000	0.000000	0.090909	0.086957
2566_3	0.600000	0.000000	0.000000	0.333333	0.230769
2566_4	0.750000		0.000000	0.200000	0.111111
2566_5	0.857143		0.000000	0.315789	0.173913
2567_2	0.571429	0.000000	0.000000	0.380952	0.416667
2567_3	0.769231	0.142857	0.000000	0.125000	0.216216
2567_4	0.666667		0.000000	0.285714	0.375000
2567_5	0.571429		0.000000	0.555556	0.600000
2568_2	0.100000		0.000000	0.105263	0.272727
2568_3	0.777778		0.000000	0.266667	0.204082
2568_4	0.750000	0.000000	0.000000	0.070175	0.068966
2568_5	0.571429		0.000000	0.142857	0.125000
2569_2	0.888889		0.000000	0.258065	0.285714
2569_3	1.000000	1.000000	0.000000	0.888889	0.900000
2569_4	1.000000	0.500000	0.000000	0.941176	0.918919
2569_5	0.888889	1.000000	0.000000	0.980392	0.984127
2570_2	0.571429	1.000000	0.000000	0.260870	0.275862
2570_3	0.714286	0.500000	0.000000	0.434783	0.480000
2570_4	0.888889		0.000000	0.190476	0.240000
2570_5	1.000000		0.000000	0.363636	0.307692
2571_2	0.166667		0.000000	0.000000	0.000000
2571_3	0.333333		0.000000	0.137931	0.125000
2571_4	0.571429		0.000000	0.275862	0.258065
2571_5	0.500000		0.000000	0.062500	0.093023
2572_2	0.714286	0.000000	0.000000	0.200000	0.125000
2572_3	0.285714		0.000000	0.000000	0.000000
2572_4	0.250000	1.000000	0.000000	0.173913	0.080000
2572_5	0.800000	1.000000	0.000000	0.421053	0.476190
2574_2	0.500000	0.000000	0.000000	0.064516	0.057143
2574_3	0.545455		0.000000	0.040816	0.038462
2574_4	0.500000	0.000000	0.000000	0.200000	0.181818
2574_5	0.307692		0.000000	0.210526	0.173913
2575_2	0.777778		0.000000	0.206897	0.171429
2575_3	0.636364		0.000000	0.333333	0.370370
2575_4	0.363636		0.000000	0.285714	0.322581
2575_5	0.600000	0.333333	0.000000	0.714286	0.750000
2576_2	0.833333		0.000000	0.058824	0.186047
2576_3	0.555556	0.000000	0.000000	0.227273	0.192308
2576_4	0.700000	0.000000	0.000000	0.000000	0.120000
2576_5	0.636364	0.000000	0.000000	0.083333	0.142857
2577_2	0.166667	0.000000	0.000000	0.000000	0.000000
2577_3	1.000000	0.000000	0.000000	0.410256	0.363636
2577_4	1.000000	0.200000	0.000000	0.325581	0.280000
2577_5	0.857143	0.500000	0.000000	0.944444	0.954545
2578_2	0.857143	0.000000	0.000000	0.190476	0.181818
2578_3	0.428571		0.000000	0.238095	0.222222
2578_4	0.833333		0.000000	0.068966	0.171429
2578_5	0.250000	0.500000	0.000000	0.439024	0.291667
2579_2	1.000000	0.100000	0.000000	0.368421	0.409091
2579_3	1.000000	1.000000	0.000000	0.888889	0.863636
2579_4	0.357143	0.000000	0.000000	0.172414	0.125000
2579_5	0.875000	0.000000	0.000000	0.200000	0.242424
2580_2	0.875000	0.000000	0.000000	0.050000	0.043478
2580_3	0.625000	0.000000	0.000000	0.000000	0.000000
2580_4	0.625000		0.000000	0.093023	0.107143
2580_5	0.416667		0.000000	0.041667	0.075472
2581_2	0.500000		0.000000	0.133333	0.200000
2581_3	0.444444		0.000000	0.100000	0.173913
2581_4	0.500000		0.000000	0.000000	0.162162
2581_5	0.833333		0.000000	0.277778	0.272727
2582_2	0.375000		0.000000	0.000000	0.090909
2582_3	0.888889		0.000000	0.146341	0.160000
2582_4	0.857143	0.000000	0.000000	0.083333	0.142857
2582_5	0.625000		0.000000	0.051282	0.046512
2587_2	0.111111		0.000000	0.000000	0.000000
2587_3	0.500000	0.000000	0.000000	0.380952	0.250000
2587_4	0.500000	0.000000	0.000000	0.400000	0.357143
2587_5	0.125000	0.000000	0.000000	0.000000	0.000000
2588_2	0.727273		0.000000	0.090909	0.120000
2588_3	0.555556		0.000000	0.081633	0.075472
2588_4	0.636364		0.000000	0.260870	0.214286
2588_5	0.600000	0.000000	0.000000	0.133333	0.157895
2589_2	1.000000		0.000000	0.416667	0.482759
2589_3	0.900000		0.000000	0.952381	0.960000
2589_4	0.916667	0.250000	0.000000	0.454545	0.482759
2589_5	0.933333	0.000000	0.000000	0.080000	0.070175
2590_2	0.714286	0.000000	0.000000	0.080000	0.068966
2590_3	0.571429		0.000000	0.000000	0.090909
2590_4	0.272727		0.000000	0.217391	0.193548
2590_5	0.333333	0.000000	0.000000	0.250000	0.153846
2591_2	0.500000	0.000000	0.000000	0.272727	0.275862
2591_3	0.300000	0.000000	0.000000	0.117647	0.095238
2591_4	0.444444		0.000000	0.777778	0.772727
2591_5	0.272727	1.000000	0.000000	0.210526	0.170213
2592_2	0.800000		0.000000	0.250000	0.222222
2592_3	1.000000		0.000000	0.222222	0.210526
2592_4	0.666667		0.000000	0.466667	0.500000
2592_5	1.000000	0.500000	0.000000	0.687500	0.615385
2593_2	0.600000		0.000000	0.157895	0.139535
2593_3	0.500000		0.000000	0.130435	0.150943
2593_4	0.666667	0.000000	0.000000	0.137931	0.166667
2593_5	0.636364	0.000000	0.000000	0.000000	0.055556
2594_2	0.714286		0.000000	0.363636	0.428571
2594_3	1.000000		0.000000	0.133333	0.256410
2594_4	0.600000	0.000000	0.000000	0.102564	0.170213
2594_5	0.454545		0.000000	0.093023	0.072727
2595_2	0.875000	0.000000	0.000000	0.277778	0.300000
2595_3	0.666667	0.000000	0.000000	0.095238	0.122449
2595_4	0.666667		0.000000	0.041667	0.145455
2595_5	0.857143	0.000000	0.000000	0.312500	0.228571
2596_2	0.888889		0.000000	0.500000	0.454545
2596_3	1.000000	0.000000	0.000000	0.444444	0.466667
2596_4	1.000000	0.500000	0.000000	0.487805	0.440000
2596_5	0.583333	0.000000	0.000000	0.307692	0.360000
2597_2	0.333333	0.000000	0.000000	0.187500	0.153846
2597_3	0.777778	0.000000	0.000000	0.300000	0.370370
2597_4	0.533333	0.000000	0.000000	0.153846	0.176471
2597_5	0.818182	0.000000	0.000000	0.000000	0.000000
2598_2	1.000000		0.000000	0.562500	0.611111
